step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2360.0,41,52,8,1611,1652,0,30.0,0.7317073170731707,6.304549232075816,8,181.0,0.32165806993301144,8,181.0
2365.0,42,52,13,1616,1658,0,86.0,2.0476190476190474,4.591989544670242,13,237.0,0.2537699472605838,13,237.0
2370.0,44,49,15,1619,1663,0,83.0,1.8863636363636365,3.4205259521726274,15,259.0,0.1837200464993317,15,259.0
2375.0,44,50,14,1621,1665,0,59.0,1.3409090909090908,3.543034713366318,14,254.0,0.12629667291177218,14,254.0
2380.0,44,51,16,1623,1667,0,77.0,1.75,4.438149160914858,16,240.0,0.12527488259363445,16,240.0
2385.0,42,54,12,1626,1668,0,85.0,2.0238095238095237,6.275899293747696,12,233.0,0.23484911468106937,12,233.0
2390.0,37,58,1,1631,1668,0,3.0,0.08108108108108109,6.321655065728469,1,232.0,0.35087754604850746,1,232.0
2395.0,36,58,7,1636,1672,0,24.0,0.6666666666666666,6.323141337999416,7,206.0,0.3023153394496605,7,206.0
2400.0,38,56,13,1640,1678,0,76.0,2.0,4.777958186939352,13,258.0,0.21224804666668368,13,258.0
2405.0,38,53,15,1644,1682,0,84.0,2.210526315789474,3.1693619262343096,15,289.0,0.14890692787936746,15,289.0
2410.0,39,51,11,1647,1686,0,50.0,1.2820512820512822,3.4362230829314,11,259.0,0.13439897231147974,11,259.0
2415.0,42,51,10,1647,1689,0,40.0,0.9523809523809523,5.442970074496933,10,196.0,0.18980547736646391,10,196.0
2420.0,37,53,6,1652,1689,0,30.0,0.8108108108108109,6.427903856512655,6,176.0,0.29357593717073754,6,176.0
2425.0,35,55,3,1655,1690,0,33.0,0.9428571428571428,8.407373880787556,3,114.0,0.4460028877808484,3,114.0
2430.0,35,56,2,1660,1695,0,4.0,0.11428571428571428,7.874168544108184,2,86.0,0.4718279622885664,2,86.0
2435.0,35,56,7,1664,1699,0,29.0,0.8285714285714286,6.701314473790549,7,102.0,0.3148701787213369,7,102.0
2440.0,35,53,12,1669,1704,0,80.0,2.2857142857142856,5.274774951253072,12,153.0,0.2372948868873712,12,153.0
2445.0,36,51,13,1674,1710,0,73.0,2.0277777777777777,3.0893957703974735,13,180.0,0.16481171462569524,13,180.0
2450.0,39,48,9,1676,1715,0,38.0,0.9743589743589743,3.5017858908666155,9,162.0,0.15193895514099215,9,162.0
2455.0,40,49,9,1676,1716,0,29.0,0.725,5.337755157735853,9,125.0,0.1581659104516238,9,125.0
2460.0,38,50,5,1680,1718,0,25.0,0.6578947368421053,6.6743201689873315,5,117.0,0.3051077335403041,5,117.0
2465.0,34,52,1,1684,1718,0,1.0,0.029411764705882353,7.506669588976446,1,93.0,0.4140081607982113,1,93.0
2470.0,33,49,7,1690,1723,0,25.0,0.7575757575757576,6.285031707741562,7,114.0,0.2838151152676754,7,114.0
2475.0,34,46,13,1695,1729,0,76.0,2.235294117647059,4.16357830311503,13,167.0,0.2313680351609284,13,167.0
2480.0,34,47,19,1698,1732,0,162.0,4.764705882352941,2.244860934210701,19,253.0,0.13028775463976622,19,253.0
2485.0,38,46,19,1698,1736,0,163.0,4.2894736842105265,1.577460933548862,19,308.0,0.06675814817193174,19,308.0
2490.0,41,46,18,1699,1740,0,128.0,3.1219512195121952,2.971147891375069,18,313.0,0.09407741134784307,18,313.0
2495.0,41,49,16,1699,1740,0,102.0,2.4878048780487805,5.31595414009894,16,288.0,0.1607078895285539,16,288.0
2500.0,39,53,9,1703,1742,0,77.0,1.9743589743589745,7.061051188627287,9,273.0,0.3355370945828268,9,273.0
2505.0,35,56,1,1708,1743,0,2.0,0.05714285714285714,7.691566303513363,1,226.0,0.43627959349605855,1,226.0
2510.0,37,53,7,1711,1748,0,24.0,0.6486486486486487,6.6883040301403165,7,244.0,0.3296103000071278,7,244.0
2515.0,36,55,15,1716,1752,0,81.0,2.25,4.912900954868977,15,301.0,0.19897275954153731,15,301.0
2520.0,39,51,15,1721,1760,0,90.0,2.3076923076923075,3.71648607662351,15,325.0,0.21352772940274967,15,325.0
2525.0,41,51,11,1723,1764,0,53.0,1.2926829268292683,4.049110001758381,11,294.0,0.18652762576074586,11,294.0
2530.0,43,50,11,1723,1766,0,44.0,1.0232558139534884,5.29443517003986,11,223.0,0.17591278825077786,11,223.0
2535.0,43,52,9,1726,1769,0,48.0,1.1162790697674418,6.914601563868172,9,180.0,0.33676412582241355,9,180.0
2540.0,40,54,2,1730,1770,0,3.0,0.075,7.466921156168608,2,157.0,0.43073100520568497,2,157.0
2545.0,38,52,8,1736,1774,0,30.0,0.7894736842105263,6.909805193715894,8,169.0,0.355507892179202,8,169.0
2550.0,39,49,14,1740,1779,0,86.0,2.2051282051282053,5.001401226134942,14,225.0,0.16098388143157127,14,225.0
2555.0,38,48,14,1746,1784,0,86.0,2.263157894736842,2.86702669652769,14,238.0,0.10367210100765778,14,238.0
2560.0,39,45,11,1749,1788,0,50.0,1.2820512820512822,4.013074416303699,11,220.0,0.1603652212424394,11,220.0
2565.0,41,46,8,1750,1791,0,38.0,0.926829268292683,5.856398485327716,8,172.0,0.2219684498682814,8,172.0
2570.0,37,51,7,1754,1791,0,27.0,0.7297297297297297,7.166302145084425,7,150.0,0.31357474755370546,7,150.0
2575.0,35,52,0,1759,1794,0,0.0,0.0,7.890732230874205,0,138.0,0.45510609527689816,0,138.0
2580.0,33,49,8,1765,1798,0,26.0,0.7878787878787878,6.074937965661621,8,164.0,0.34370477989153553,8,164.0
2585.0,35,45,12,1767,1802,0,76.0,2.1714285714285713,4.34067753957558,12,214.0,0.15404411669626447,12,214.0
2590.0,36,43,12,1771,1807,0,73.0,2.0277777777777777,2.9706676019257707,12,231.0,0.12130635116985568,12,231.0
2595.0,39,44,11,1772,1811,0,48.0,1.2307692307692308,4.036185738100027,11,210.0,0.14049236876294377,11,210.0
2600.0,40,47,7,1774,1814,0,21.0,0.525,5.632804855480927,7,153.0,0.1946878394354457,7,153.0
2605.0,38,49,5,1777,1815,0,15.0,0.39473684210526316,7.391400987701206,5,118.0,0.3349014838018957,5,118.0
2610.0,33,53,2,1783,1816,0,6.0,0.18181818181818182,9.400037234207472,2,81.0,0.5455853071149409,2,81.0
2615.0,32,52,2,1789,1821,0,4.0,0.125,7.998377348708482,2,74.0,0.5066045560879682,2,74.0
2620.0,35,49,8,1792,1827,0,32.0,0.9142857142857143,6.617110932341191,8,102.0,0.35412332087688403,8,102.0
2625.0,32,47,14,1798,1830,0,89.0,2.78125,3.7885800735344803,14,159.0,0.18698831575792194,14,159.0
2630.0,34,47,15,1800,1834,0,87.0,2.5588235294117645,2.4335612521751484,15,195.0,0.11994939028251181,15,195.0
2635.0,38,47,10,1801,1839,0,52.0,1.368421052631579,4.084461814186774,10,185.0,0.17197266421455684,10,185.0
2640.0,39,49,8,1802,1841,0,35.0,0.8974358974358975,5.8569872880603375,8,142.0,0.19533411602572154,8,142.0
2645.0,38,51,5,1806,1844,0,11.0,0.2894736842105263,5.81775718535085,5,163.0,0.2762952697446895,5,163.0
2650.0,33,55,7,1812,1845,0,27.0,0.8181818181818182,4.746200202249504,7,191.0,0.28522696571863615,7,191.0
2655.0,37,56,14,1813,1850,0,82.0,2.2162162162162162,3.5916217945066493,14,246.0,0.17190461597296464,14,246.0
2660.0,39,54,14,1816,1855,0,84.0,2.1538461538461537,2.9909922639749795,14,270.0,0.16217696992326178,14,270.0
2665.0,41,54,13,1817,1858,0,54.0,1.3170731707317074,3.5938899682676597,13,252.0,0.14731252170022677,13,252.0
2670.0,42,55,11,1818,1860,0,52.0,1.2380952380952381,4.8256136629917235,11,218.0,0.16536965624542296,11,218.0
2675.0,38,59,7,1822,1860,0,24.0,0.631578947368421,4.754688115169567,7,230.0,0.21839113373913938,7,230.0
2680.0,35,61,6,1825,1860,0,20.0,0.5714285714285714,4.949577925797433,6,254.0,0.1971201508876865,6,254.0
2685.0,35,58,13,1830,1865,0,68.0,1.9428571428571428,3.243251188942199,13,303.0,0.15397236055827176,13,303.0
2690.0,37,58,13,1833,1870,0,68.0,1.837837837837838,2.3904011722602587,13,320.0,0.1424945597729474,13,320.0
2695.0,39,58,10,1834,1873,0,38.0,0.9743589743589743,3.3675281857897184,10,280.0,0.1598232338293792,10,280.0
2700.0,42,58,9,1834,1876,0,36.0,0.8571428571428571,4.973293534987282,9,216.0,0.19610401864026686,9,216.0
2705.0,41,61,8,1836,1877,0,36.0,0.8780487804878049,6.426580077285588,8,193.0,0.3060530342432891,8,193.0
2710.0,39,63,1,1841,1880,0,2.0,0.05128205128205128,6.910964120248623,1,172.0,0.4127808815545007,1,172.0
2715.0,38,63,7,1845,1883,0,22.0,0.5789473684210527,6.414183079403625,7,190.0,0.3458241093372609,7,190.0
2720.0,39,63,12,1850,1889,0,70.0,1.794871794871795,5.175535327391098,12,238.0,0.22966197342551228,12,238.0
2725.0,39,62,12,1855,1894,0,67.0,1.7179487179487178,3.353399344019649,12,253.0,0.1556657951795075,12,253.0
2730.0,42,61,10,1857,1899,0,40.0,0.9523809523809523,4.204442822943074,10,219.0,0.17569938580472652,10,219.0
2735.0,43,61,10,1859,1902,0,36.0,0.8372093023255814,5.594266281804248,10,170.0,0.22153299584827513,10,170.0
2740.0,41,63,6,1863,1904,0,18.0,0.43902439024390244,5.632658272025428,6,202.0,0.2944662684671737,6,202.0
2745.0,37,65,9,1867,1904,0,37.0,1.0,5.365296539871864,9,237.0,0.2473242779353197,9,237.0
2750.0,40,63,14,1870,1910,0,97.0,2.425,4.34348285955069,14,297.0,0.1747159438432493,14,297.0
2755.0,40,62,14,1875,1915,0,93.0,2.325,3.460468226057506,14,317.0,0.1918105412528816,14,317.0
2760.0,42,60,11,1877,1919,0,52.0,1.2380952380952381,4.492373825985429,11,236.0,0.19870339977364523,11,236.0
2765.0,44,62,11,1878,1922,0,41.0,0.9318181818181818,5.671239776205276,11,220.0,0.25113069012217454,11,220.0
2770.0,40,64,9,1882,1922,0,44.0,1.1,6.2528299401698915,9,184.0,0.26118454099658456,9,184.0
2775.0,37,67,5,1887,1924,0,47.0,1.2702702702702702,7.86992783258987,5,163.0,0.4714779268233644,5,163.0
2780.0,39,68,1,1890,1929,0,1.0,0.02564102564102564,8.120470444483603,1,127.0,0.5055970490641107,1,127.0
2785.0,42,65,6,1895,1937,0,20.0,0.47619047619047616,7.735787664690931,6,113.0,0.41791511263583553,6,113.0
2790.0,43,61,13,1901,1944,0,74.0,1.7209302325581395,6.197469157472553,13,167.0,0.30756745665069296,13,167.0
2795.0,43,59,13,1906,1949,0,79.0,1.8372093023255813,4.497758528600941,13,193.0,0.22627101665930752,13,193.0
2800.0,42,58,13,1912,1954,0,53.0,1.2619047619047619,3.1699043351275913,13,191.0,0.12219831990856617,13,191.0
2805.0,44,59,13,1912,1956,0,54.0,1.2272727272727273,4.904906329669305,13,158.0,0.1432941583935483,13,158.0
2810.0,42,62,10,1915,1957,0,73.0,1.7380952380952381,6.232876591307375,10,165.0,0.257445596801103,10,165.0
2815.0,38,66,6,1920,1958,0,85.0,2.236842105263158,7.7532731151561025,6,169.0,0.4369670231219472,6,169.0
2820.0,39,64,3,1925,1964,0,6.0,0.15384615384615385,7.249255292294035,3,154.0,0.43070993474747155,3,154.0
2825.0,38,62,8,1930,1968,0,31.0,0.8157894736842105,6.574873134822742,8,117.0,0.33171528265289835,8,117.0
2830.0,39,61,14,1934,1973,0,86.0,2.2051282051282053,4.9139606792761,14,170.0,0.14534401358370128,14,170.0
2835.0,42,59,13,1939,1981,0,82.0,1.9523809523809523,3.6147790826901476,13,203.0,0.15679419826765167,13,203.0
2840.0,40,59,9,1943,1983,0,42.0,1.05,4.116962502394872,9,170.0,0.17339858322572294,9,170.0
2845.0,41,58,9,1944,1985,0,31.0,0.7560975609756098,5.008218061170712,9,140.0,0.17342457893763483,9,140.0
2850.0,40,59,8,1946,1986,0,29.0,0.725,6.715876100877106,8,126.0,0.2884631863657257,8,126.0
2855.0,34,60,1,1952,1986,0,2.0,0.058823529411764705,7.206325758490258,1,119.0,0.3853782872124214,1,119.0
2860.0,33,59,7,1958,1991,0,25.0,0.7575757575757576,6.1431249865025075,7,136.0,0.347134623233911,7,136.0
2865.0,36,55,13,1962,1998,0,80.0,2.2222222222222223,4.338823542634393,13,192.0,0.25240953464212557,13,192.0
2870.0,37,53,14,1965,2002,0,82.0,2.2162162162162162,2.9320564495813106,14,227.0,0.18585606092338847,14,227.0
2875.0,42,53,11,1965,2007,0,52.0,1.2380952380952381,3.724320441989399,11,218.0,0.13854456721534023,11,218.0
2880.0,44,54,12,1966,2010,0,52.0,1.1818181818181819,5.687621622318255,12,180.0,0.2017828646529539,12,180.0
2885.0,40,57,9,1970,2010,0,53.0,1.325,6.852657793038392,9,154.0,0.27129915337373184,9,154.0
2890.0,34,61,2,1976,2010,0,2.0,0.058823529411764705,6.5739485370647595,2,147.0,0.3595181294442962,2,147.0
2895.0,35,62,7,1980,2015,0,28.0,0.8,6.1881405173210835,7,142.0,0.27112749965291094,7,142.0
2900.0,36,61,13,1983,2019,0,81.0,2.25,4.604476734359534,13,195.0,0.1829489474838502,13,195.0
2905.0,37,57,13,1989,2026,0,78.0,2.108108108108108,2.760276578393188,13,217.0,0.16089996807135665,13,217.0
2910.0,40,56,11,1990,2030,0,48.0,1.2,4.09945187955017,11,184.0,0.18556161497607135,11,184.0
2915.0,43,56,9,1990,2033,0,37.0,0.8604651162790697,5.680674217242754,9,159.0,0.22208741993101894,9,159.0
2920.0,41,59,7,1993,2034,0,33.0,0.8048780487804879,7.262673986466336,7,133.0,0.301553331821832,7,133.0
2925.0,36,61,4,1998,2034,0,40.0,1.1111111111111112,8.617578565643708,4,122.0,0.43580638157458423,4,122.0
2930.0,34,60,0,2004,2038,0,0.0,0.0,7.7988331484985505,0,88.0,0.4291062426217999,0,88.0
2935.0,35,58,6,2009,2044,0,18.0,0.5142857142857142,7.149638461632761,6,87.0,0.33631015496026545,6,87.0
2940.0,36,57,12,2014,2050,0,65.0,1.8055555555555556,5.36850387374002,12,134.0,0.2788617834691316,12,134.0
2945.0,38,52,13,2018,2056,0,69.0,1.8157894736842106,3.985406402085692,13,169.0,0.23618137003862738,13,169.0
2950.0,42,50,11,2020,2062,0,44.0,1.0476190476190477,4.403301670804369,11,149.0,0.2003434994331185,11,149.0
2955.0,44,51,9,2020,2064,0,38.0,0.8636363636363636,5.631159389514003,9,132.0,0.1896269116452446,9,132.0
2960.0,42,51,10,2025,2067,0,62.0,1.4761904761904763,6.6502522760014635,10,131.0,0.3015226395935981,10,131.0
2965.0,38,54,3,2030,2068,0,6.0,0.15789473684210525,6.6231720432267815,3,125.0,0.3728404103912168,3,125.0
2970.0,38,51,8,2034,2072,0,28.0,0.7368421052631579,6.036098772319603,8,112.0,0.2854823079218288,8,112.0
2975.0,38,51,13,2038,2076,0,83.0,2.1842105263157894,4.870053948677145,13,164.0,0.14014889375989145,13,164.0
2980.0,39,48,14,2042,2081,0,81.0,2.076923076923077,3.822519203688486,14,197.0,0.1422392043099172,14,197.0
2985.0,38,46,9,2048,2086,0,41.0,1.0789473684210527,3.8464951038478254,9,183.0,0.17483854039856803,9,183.0
2990.0,40,46,11,2048,2088,0,33.0,0.825,5.500261732260437,11,153.0,0.17911984052878818,11,153.0
2995.0,36,47,5,2052,2088,0,20.0,0.5555555555555556,7.263812904353944,5,123.0,0.3025705085818464,5,123.0
3000.0,31,52,3,2057,2088,0,4.0,0.12903225806451613,7.2622374304774455,3,125.0,0.38009937567651964,3,125.0
3005.0,31,50,8,2062,2093,0,33.0,1.064516129032258,5.566868284259482,8,154.0,0.2892629227917079,8,154.0
3010.0,32,47,15,2066,2098,0,93.0,2.90625,3.5466265529335868,15,214.0,0.21512695407202193,15,214.0
3015.0,36,45,15,2068,2104,0,96.0,2.6666666666666665,2.5766480017044526,15,246.0,0.17384560027306684,15,246.0
3020.0,39,45,13,2068,2107,0,58.0,1.4871794871794872,3.654278322459472,13,235.0,0.14780218091358904,13,235.0
3025.0,43,46,12,2068,2111,0,49.0,1.1395348837209303,5.579834451441192,12,196.0,0.1899890610291008,12,196.0
3030.0,40,48,8,2072,2112,0,45.0,1.125,7.250284882124461,8,192.0,0.36277294594202764,8,192.0
3035.0,36,51,1,2076,2112,0,1.0,0.027777777777777776,7.596344223475989,1,156.0,0.394635254830259,1,156.0
3040.0,35,49,6,2082,2117,0,21.0,0.6,6.701386595148841,6,169.0,0.3097773701953464,6,169.0
3045.0,34,49,12,2086,2120,0,70.0,2.0588235294117645,4.407071644471121,12,218.0,0.19744621326104914,12,218.0
3050.0,34,45,17,2091,2125,0,147.0,4.323529411764706,2.139535411154737,17,295.0,0.14521675660030153,17,295.0
3055.0,37,46,19,2092,2129,0,146.0,3.945945945945946,1.4166487087742337,19,331.0,0.09046353834405066,19,331.0
3060.0,40,46,15,2092,2132,0,99.0,2.475,2.8628215233532734,15,321.0,0.11168490302189762,15,321.0
3065.0,43,48,14,2092,2135,0,88.0,2.046511627906977,5.265120814855141,14,271.0,0.21126823837057807,14,271.0
3070.0,41,51,8,2094,2135,0,41.0,1.0,5.720804985707008,8,300.0,0.27890813578494333,8,300.0
3075.0,38,53,7,2099,2137,0,29.0,0.7631578947368421,5.826321582776408,7,332.0,0.28328479150429803,7,332.0
3080.0,37,53,15,2104,2141,0,88.0,2.3783783783783785,3.7510831853465993,15,391.0,0.18459503965595594,15,391.0
3085.0,41,51,14,2107,2148,0,91.0,2.2195121951219514,3.1834892773451045,14,405.0,0.1757994191310073,14,405.0
3090.0,41,49,14,2109,2150,0,61.0,1.4878048780487805,3.759199847672762,14,360.0,0.16433519365398924,14,360.0
3095.0,44,49,13,2109,2153,0,59.0,1.3409090909090908,5.166040777593435,13,287.0,0.16810114899498999,13,287.0
3100.0,42,50,10,2112,2154,0,67.0,1.5952380952380953,6.498660002621832,10,247.0,0.2773954267659261,10,247.0
3105.0,38,54,6,2117,2155,0,68.0,1.7894736842105263,8.123742043177348,6,199.0,0.4410239944454326,6,199.0
3110.0,37,54,3,2123,2160,0,3.0,0.08108108108108109,7.2280035401464096,3,167.0,0.42641789902801597,3,167.0
3115.0,40,49,8,2127,2167,0,29.0,0.725,7.047911924808277,8,148.0,0.3850050463830143,8,148.0
3120.0,39,49,14,2132,2171,0,82.0,2.1025641025641026,5.60895837333392,14,200.0,0.2624365026142192,14,200.0
3125.0,39,45,14,2137,2176,0,79.0,2.0256410256410255,3.057595545311586,14,218.0,0.12444251505511582,14,218.0
3130.0,41,45,12,2140,2181,0,51.0,1.2439024390243902,3.9226035703846343,12,198.0,0.17013660586894308,12,198.0
3135.0,44,46,10,2141,2185,0,53.0,1.2045454545454546,5.351431775180104,10,157.0,0.22119344034769534,10,157.0
3140.0,42,48,10,2144,2186,0,63.0,1.5,6.460270455338596,10,157.0,0.32343547838546205,10,157.0
3145.0,39,51,7,2149,2188,0,70.0,1.794871794871795,7.681008755484802,7,145.0,0.4157486761639075,7,145.0
3150.0,38,50,2,2153,2191,0,7.0,0.18421052631578946,7.627635481455852,2,117.0,0.43161629544496544,2,117.0
3155.0,38,47,6,2159,2197,0,20.0,0.5263157894736842,6.704528446016115,6,95.0,0.3387601514746386,6,95.0
3160.0,37,44,12,2164,2201,0,69.0,1.864864864864865,5.193250642840084,12,138.0,0.19951123146477637,12,138.0
3165.0,38,42,13,2168,2206,0,69.0,1.8157894736842106,3.601000105562452,13,170.0,0.14813444743052717,13,170.0
3170.0,39,41,10,2173,2212,0,40.0,1.0256410256410255,3.752142763284002,10,145.0,0.16366858036039308,10,145.0
3175.0,40,42,7,2173,2213,0,27.0,0.675,5.640847590206249,7,120.0,0.22007336984516282,7,120.0
3180.0,37,44,5,2177,2214,0,24.0,0.6486486486486487,6.823999985420826,5,103.0,0.3034772883732733,5,103.0
3185.0,33,45,3,2182,2215,0,25.0,0.7575757575757576,8.26299679128636,3,85.0,0.4567821836217242,3,85.0
3190.0,34,45,3,2186,2220,0,40.0,1.1764705882352942,9.35534480832756,3,71.0,0.5775630780563222,3,71.0
3195.0,34,45,1,2192,2226,0,1.0,0.029411764705882353,8.44859198694561,1,43.0,0.5467024408400398,1,43.0
3200.0,36,40,6,2196,2232,0,21.0,0.5833333333333334,6.702523109786356,6,52.0,0.3466847078342386,6,52.0
3205.0,38,40,13,2200,2238,0,73.0,1.9210526315789473,4.9958380842577235,13,105.0,0.2203857970516561,13,105.0
3210.0,39,37,13,2204,2243,0,76.0,1.9487179487179487,4.0124940457629,13,148.0,0.21158684825360796,13,148.0
3215.0,40,34,12,2208,2248,0,46.0,1.15,4.224165691550918,12,148.0,0.2156093085818398,12,148.0
3220.0,43,32,12,2208,2251,0,40.0,0.9302325581395349,4.986662524986548,12,134.0,0.1767712806234016,12,134.0
3225.0,39,34,8,2212,2251,0,25.0,0.6410256410256411,4.67716456694904,8,168.0,0.19926249395780635,8,168.0
3230.0,37,35,8,2215,2252,0,26.0,0.7027027027027027,5.408308378040948,8,193.0,0.23008262998412793,8,193.0
3235.0,36,35,15,2220,2256,0,84.0,2.3333333333333335,3.577718665311861,15,251.0,0.1532968022858521,15,251.0
3240.0,37,35,15,2224,2261,0,87.0,2.3513513513513513,2.115088394155623,15,283.0,0.11496563703567203,15,283.0
3245.0,40,35,12,2225,2265,0,57.0,1.425,3.7783076884629274,12,256.0,0.16417917999083906,12,256.0
3250.0,42,36,10,2225,2267,0,51.0,1.2142857142857142,5.719642671663885,10,232.0,0.23070149127758696,10,232.0
3255.0,38,39,7,2229,2267,0,37.0,0.9736842105263158,6.691504351005082,7,200.0,0.31278089782864477,7,200.0
3260.0,36,42,4,2233,2269,0,34.0,0.9444444444444444,8.291331727289343,4,152.0,0.5109999939708939,4,152.0
3265.0,35,40,2,2238,2273,0,4.0,0.11428571428571428,7.56143530566932,2,118.0,0.46666165156440403,2,118.0
3270.0,37,37,8,2243,2280,0,30.0,0.8108108108108109,6.76224360868558,8,134.0,0.39953855305369734,8,134.0
3275.0,40,35,15,2247,2287,0,89.0,2.225,5.374628973289746,15,194.0,0.2917482017569357,15,194.0
3280.0,40,34,21,2252,2292,0,180.0,4.5,3.4803284084246,21,285.0,0.1800129934021863,21,285.0
3285.0,43,34,21,2254,2297,0,184.0,4.27906976744186,2.3422574772402185,21,331.0,0.11770419728249105,21,331.0
3290.0,44,32,22,2256,2300,0,140.0,3.1818181818181817,2.9935000758395947,22,339.0,0.12057898645791225,22,339.0
3295.0,45,36,18,2256,2301,0,133.0,2.9555555555555557,5.016333392293236,18,314.0,0.1848985739892135,18,314.0
3300.0,43,38,11,2260,2303,0,100.0,2.3255813953488373,6.319154806523078,11,308.0,0.3219196900507402,11,308.0
3305.0,41,39,6,2264,2305,0,86.0,2.097560975609756,8.023798248281944,6,265.0,0.47060699741548667,6,265.0
3310.0,40,37,7,2270,2310,0,16.0,0.4,6.449911513136451,7,257.0,0.38903470611548474,7,257.0
3315.0,43,37,10,2273,2316,0,44.0,1.0232558139534884,6.133320717271989,10,230.0,0.33916908423078973,10,230.0
3320.0,44,32,16,2278,2322,0,111.0,2.522727272727273,5.350970444485042,16,290.0,0.24707580458672507,16,290.0
3325.0,48,30,21,2280,2328,0,206.0,4.291666666666667,4.201261270943626,21,387.0,0.1608812423223529,21,387.0
3330.0,46,29,23,2286,2332,0,211.0,4.586956521739131,2.790194346532004,23,443.0,0.10607836767671852,23,443.0
3335.0,45,30,22,2290,2335,0,175.0,3.888888888888889,3.4067763988653286,22,403.0,0.12240128961226548,22,403.0
3340.0,46,32,19,2291,2337,0,151.0,3.282608695652174,5.369472531932125,19,370.0,0.2040960762382156,19,370.0
3345.0,42,35,5,2295,2337,0,41.0,0.9761904761904762,5.007379545911947,5,398.0,0.22268335504575787,5,398.0
3350.0,38,38,8,2299,2337,0,28.0,0.7368421052631579,5.048434079054442,8,412.0,0.21185361758525317,8,412.0
3355.0,41,37,14,2303,2344,0,84.0,2.048780487804878,4.447502237852054,14,469.0,0.18789785645596815,14,469.0
3360.0,44,36,15,2306,2350,0,86.0,1.9545454545454546,3.9835896619765494,15,468.0,0.195599696854171,15,468.0
3365.0,42,36,10,2311,2353,0,47.0,1.119047619047619,4.038420356891395,10,370.0,0.18932489144398834,10,370.0
3370.0,45,37,12,2311,2356,0,39.0,0.8666666666666667,5.242065615827575,12,306.0,0.1900555098172027,12,306.0
3375.0,41,40,6,2315,2356,0,14.0,0.34146341463414637,5.4111366352702275,6,315.0,0.24446016163240053,6,315.0
3380.0,38,40,7,2319,2357,0,26.0,0.6842105263157895,6.102874487947483,7,331.0,0.2727761560343538,7,331.0
3385.0,38,38,13,2324,2362,0,76.0,2.0,4.649253078304868,13,381.0,0.20157654652827167,13,381.0
3390.0,37,36,12,2329,2366,0,72.0,1.945945945945946,2.5022000468679972,12,378.0,0.12402025925189375,12,378.0
3395.0,39,36,11,2331,2370,0,45.0,1.1538461538461537,3.35398701925543,11,312.0,0.13260933591038268,11,312.0
3400.0,42,38,12,2331,2373,0,52.0,1.2380952380952381,5.457769972636961,12,211.0,0.1761326240568141,12,211.0
3405.0,41,40,8,2335,2376,0,51.0,1.2439024390243902,7.702977052821197,8,197.0,0.3975034153549695,8,197.0
3410.0,37,42,3,2340,2377,0,35.0,0.9459459459459459,8.823914811939632,3,146.0,0.511343926577961,3,146.0
3415.0,38,42,2,2345,2383,0,4.0,0.10526315789473684,7.061923707449958,2,124.0,0.42924495432589727,2,124.0
3420.0,38,39,7,2349,2387,0,29.0,0.7631578947368421,6.475831240950544,7,140.0,0.337296526003168,7,140.0
3425.0,38,36,13,2353,2391,0,82.0,2.1578947368421053,4.999348526544716,13,193.0,0.18965564115035657,13,193.0
3430.0,37,36,13,2358,2395,0,76.0,2.054054054054054,3.063993305466164,13,218.0,0.09031272262273671,13,218.0
3435.0,38,33,11,2362,2400,0,44.0,1.1578947368421053,3.7207809737270803,11,198.0,0.14485415201784177,11,198.0
3440.0,42,33,9,2363,2405,0,30.0,0.7142857142857143,5.862975717083579,9,149.0,0.25748212752421284,9,149.0
3445.0,41,36,5,2366,2407,0,18.0,0.43902439024390244,7.738605880151795,5,129.0,0.45876174095210354,5,129.0
3450.0,36,39,2,2371,2407,0,2.0,0.05555555555555555,7.777901362110596,2,120.0,0.4415063735273747,2,120.0
3455.0,38,36,8,2374,2412,0,29.0,0.7631578947368421,6.439304992904874,8,147.0,0.2870396286268043,8,147.0
3460.0,37,34,12,2381,2418,0,81.0,2.189189189189189,4.580024959037539,12,199.0,0.22249273646024353,12,199.0
3465.0,38,32,13,2385,2423,0,75.0,1.9736842105263157,3.4064435973609872,13,227.0,0.1935762535960257,13,227.0
3470.0,41,31,11,2387,2428,0,41.0,1.0,3.6727060916092236,11,208.0,0.15953929742895448,11,208.0
3475.0,44,31,13,2387,2431,0,49.0,1.1136363636363635,5.175347424923751,13,175.0,0.17835332231844453,13,175.0
3480.0,41,33,9,2391,2432,0,51.0,1.2439024390243902,7.037038849381981,9,176.0,0.342207905396253,9,176.0
3485.0,38,36,6,2395,2433,0,59.0,1.5526315789473684,8.519327888972384,6,144.0,0.4471524775491765,6,144.0
3490.0,37,35,2,2401,2438,0,3.0,0.08108108108108109,6.96765769431203,2,129.0,0.42142913103062024,2,129.0
3495.0,37,34,8,2407,2444,0,29.0,0.7837837837837838,5.79145812356339,8,114.0,0.3052437827481746,8,114.0
3500.0,38,33,14,2409,2447,0,88.0,2.3157894736842106,4.740314475864888,14,173.0,0.19055878995975745,14,173.0
3505.0,39,31,21,2413,2452,0,179.0,4.589743589743589,2.8206881125686776,21,264.0,0.10164155377849948,21,264.0
